age,exp,inc,family,edu,mortgage,ccAvg,securities,cd,online,cc,infoReq,loan
29,4,102,2,NA,303,43.0890575,0,0,0,0,Email,0
57,32,31,3,2,0,2.005279279,0,0,1,0,Ph,0
30,5,30,4,1,158,10.89426356,0,0,1,0,Email,0
33,7,21,1,3,0,6.965341737,1,0,0,0,Email,0
62,36,44,2,1,0,4.028050446,0,0,0,NA,Email,0
35,10,NA,1,3,164,32.34759864,0,0,1,0,Ph,0
37,11,21,3,2,0,3.02158305,0,0,1,0,Email,0
37,11,84,4,2,0,28.07616322,0,0,1,1,Email,0
35,10,64,3,2,230,9.057502999,0,0,NA,0,Email,0
35,9,82,1,1,138,31.87923281,0,0,0,0,Email,0
59,35,39,4,1,0,15.97578705,0,0,1,0,Email,0
53,NA,45,2,3,0,11.12750125,0,0,1,1,Email,0
45,21,133,4,3,0,74.42273882,0,1,1,1,Ph,1
46,22,152,2,1,0,18.02011037,0,0,1,0,Email,0
40,16,12,1,1,91,12.95603041,1,0,0,0,Email,0
42,16,32,3,1,149,19.14028456,0,0,1,0,Email,0
25,1,74,NA,1,204,32.97790199,0,0,0,0,Email,0
39,14,54,2,2,NA,13.97033974,0,0,0,1,Email,0
30,6,181,3,2,0,52.66052396,0,1,1,1,Ph,1
NA,33,75,2,3,0,0.992030384,0,0,1,0,Email,0
41,15,95,3,1,240,1.992485068,1,0,0,0,Email,0
37,11,190,4,2,565,93.19204345,0,1,1,0,Ph,1
36,11,90,1,1,0,37.13519948,0,0,1,0,Email,0
27,3,20,4,1,134,12.75331078,0,NA,1,1,Ph,0
60,34,64,3,NA,0,28.03181903,0,0,0,0,Email,0
62,36,85,2,NA,98,21.7444516,0,0,0,0,Email,0
67,43,105,4,2,0,21.80201066,0,0,1,0,Email,0
44,18,21,1,1,0,2.985270803,0,0,1,0,Email,0
24,-1,78,2,2,0,23.89864313,0,0,0,0,Email,0
45,21,158,2,1,132,85.64702076,0,0,1,1,Email,0
58,34,125,1,1,219,55.5100138,0,0,0,0,Email,0
61,36,81,NA,2,0,24.16200488,0,0,1,0,Email,0
54,29,183,NA,1,0,99.94284686,0,0,1,1,Email,0
NA,3,54,4,2,0,6.928949466,0,0,1,0,Email,0
49,24,79,4,3,NA,46.33462087,0,0,1,0,Email,0
35,11,38,1,2,136,19.2535637,0,0,1,0,Ph,0
36,10,172,4,2,295,12.81569883,0,0,1,0,Ph,1
34,8,184,3,1,0,94.91507259,0,0,0,0,Ph,1
36,11,158,2,1,114,96.30555719,0,0,NA,1,Email,0
35,11,188,1,3,282,11.81381547,0,0,1,0,Ph,1
27,NA,20,4,3,0,5.905826622,0,0,1,0,Email,0
42,18,60,4,3,151,2.992281618,0,0,0,1,Email,0
65,39,113,NA,3,0,31.42623918,0,0,1,0,Email,0
29,5,70,4,1,0,0.996155299,0,0,1,1,Email,0
65,41,84,2,3,0,1.014714164,0,0,1,1,Ph,0
59,33,23,2,3,0,3.022226773,0,0,1,0,Email,0
46,22,141,2,1,0,43.79985399,1,1,1,1,Email,0
59,33,110,3,1,264,57.79956185,0,0,1,0,Email,0
52,26,31,4,1,0,24.01906594,0,0,1,1,Email,0
60,35,NA,1,1,80,16.28790732,0,0,0,0,Email,0
43,17,91,1,NA,0,67.93451965,1,0,0,0,Ph,0
65,39,82,4,3,252,30.95553008,0,0,1,0,Email,0
50,26,23,1,1,0,4.022467658,0,0,0,0,Email,0
48,23,35,1,1,0,2.003962225,1,0,1,0,Email,0
49,25,114,1,NA,0,32.11567923,0,0,1,0,Ph,1
58,NA,18,3,2,0,2.010029933,0,0,1,NA,Ph,0
24,NA,80,2,3,238,20.26074721,0,0,0,0,Email,0
58,32,74,2,3,0,28.75420563,0,0,0,1,Email,0
45,19,122,4,2,0,53.47883683,0,0,1,0,Ph,1
42,15,NA,NA,2,0,30.05385518,0,0,0,0,Email,0
64,40,40,2,1,0,13.931412,0,0,1,0,Ph,0
49,NA,55,4,3,0,2.025659242,0,0,1,0,Email,0
55,31,69,NA,2,0,35.37441105,1,0,0,1,Ph,0
40,14,92,4,2,0,18.01905624,0,0,1,0,Email,0
28,2,48,4,3,0,26.98661252,0,0,1,1,Email,0
57,31,113,4,3,NA,7.011487205,0,0,1,0,Ph,1
50,25,58,1,2,0,15.84222781,0,0,1,NA,Email,0
40,16,109,2,1,0,27.91425237,0,0,1,0,Ph,0
55,28,39,3,2,0,12.95689416,0,0,1,1,Ph,0
53,29,33,3,2,144,24.85553515,0,0,0,0,Email,0
48,24,18,4,1,0,2.992549,0,0,1,1,Ph,0
NA,33,63,NA,1,0,19.99724676,0,0,1,1,Email,0
58,32,43,NA,2,0,36.83027782,0,NA,1,0,Email,0
38,14,70,4,3,0,26.42728089,0,0,1,0,Ph,0
49,25,19,1,3,0,12.09125389,0,0,0,0,Email,0
60,36,39,4,2,140,16.12896173,0,0,1,NA,Email,0
54,28,81,3,1,0,10.99602173,0,0,0,0,Email,0
28,2,34,4,3,0,16.06922197,0,0,0,0,Email,0
27,1,140,1,2,175,76.70827666,1,1,1,0,Ph,1
42,18,114,1,1,0,3.969792594,0,0,0,0,Email,0
52,28,55,NA,3,151,41.14310935,0,0,0,0,Email,0
54,30,21,1,2,76,2.00296306,0,0,1,0,Ph,0
56,30,50,4,2,0,37.53490912,1,0,1,0,Ph,0
58,34,41,3,1,0,19.04291257,0,0,1,1,Email,0
56,32,190,3,1,0,28.3430895,0,1,1,NA,Ph,1
64,40,8,2,3,0,4.001651031,0,0,1,0,Ph,0
35,8,55,2,2,0,20.97954244,0,0,1,0,Ph,0
45,20,40,2,1,0,16.13303672,0,0,0,1,Email,0
57,32,22,3,2,0,2.012339419,0,NA,1,0,Email,0
35,8,44,2,2,0,20.82250323,1,0,0,1,Ph,0
46,22,102,3,3,0,59.21699525,0,0,1,0,Ph,1
30,4,54,4,3,235,23.95563765,0,0,1,0,Email,0
44,20,130,4,2,0,40.61688382,0,0,0,0,Ph,1
39,12,NA,3,2,0,29.78554895,0,0,1,1,Email,0
42,NA,42,2,1,0,22.1292754,0,0,1,0,Email,0
34,9,133,1,1,0,50.60497417,0,0,1,0,Email,0
46,NA,40,1,NA,0,15.00191782,0,0,1,0,Email,0
55,31,34,3,NA,101,19.00632318,0,0,1,0,Email,0
28,3,142,1,1,0,10.97901106,0,0,1,0,Email,0
35,10,64,3,1,0,28.79366263,0,1,1,1,Ph,0
60,35,44,2,3,170,20.03892787,0,0,1,0,Email,0
50,24,95,1,1,262,3.918109217,0,0,1,0,Email,0
52,26,49,1,3,0,18.26919035,0,0,1,0,Email,0
51,27,12,2,1,0,2.958628309,0,0,0,0,Email,0
51,26,98,1,3,0,15.89465694,NA,0,1,1,Email,0
59,35,42,4,1,0,5.007593677,0,0,1,0,Email,0
53,28,44,2,3,0,6.915715407,0,0,1,1,Email,0
43,17,124,1,1,0,68.18411485,0,0,0,0,Email,0
31,6,175,2,1,0,86.92071293,0,0,1,0,Email,0
32,6,22,4,1,0,3.968102842,0,0,0,0,Email,0
41,17,78,4,1,99,33.569202,NA,0,1,0,Email,0
31,4,54,2,2,109,12.86805708,0,0,0,1,Ph,0
41,16,154,1,1,0,89.74029352,0,0,0,1,Email,0
47,22,NA,3,2,0,34.35221697,0,0,1,0,Email,0
37,13,195,2,1,635,84.92554669,0,0,1,0,Email,0
53,23,80,1,3,0,39.35051354,0,0,1,1,Email,0
49,22,81,3,2,0,25.81640821,0,0,1,0,Email,0
62,36,89,2,1,0,25.75701947,0,NA,1,1,Email,0
33,9,61,3,2,0,33.18186958,0,0,1,0,Ph,0
54,24,25,4,3,0,5.016986111,0,0,0,1,Ph,0
27,3,43,3,2,163,1.992528741,0,0,1,NA,Email,0
60,35,NA,1,1,352,33.43937025,NA,0,0,0,Email,0
29,5,160,1,1,385,56.75246032,0,0,1,0,Ph,0
56,NA,83,4,2,0,20.31075341,0,0,0,0,Ph,0
55,30,79,2,3,0,0.990784264,0,0,NA,0,Ph,0
45,NA,30,3,2,0,6.037970924,0,0,1,1,Email,0
33,9,145,1,1,437,55.81584585,0,0,1,0,Ph,0
45,21,151,2,1,328,43.11539104,0,0,0,0,Ph,0
44,18,14,2,3,98,1.998855079,0,0,0,1,Email,0
NA,11,19,3,2,0,3.052077459,0,0,1,0,Email,0
42,16,55,1,NA,135,8.93389944,0,0,1,0,Email,0
26,2,132,NA,3,0,30.88786733,0,NA,0,1,Ph,1
33,8,182,1,1,0,103.1193123,0,0,0,0,Email,0
61,36,78,3,1,0,6.10670867,0,0,1,1,Email,0
31,7,42,1,2,0,31.26520637,0,0,1,1,Email,0
54,29,44,2,3,187,29.36562498,0,0,1,NA,Ph,0
62,38,195,4,NA,522,68.01745063,0,1,1,1,Ph,1
61,36,53,3,2,0,6.077562529,0,0,NA,0,Email,0
66,41,65,3,1,0,30.75662047,0,0,0,0,Email,0
38,12,43,4,1,0,2.9495155,0,0,0,0,Email,0
55,29,38,4,3,0,18.93206564,0,0,0,1,Email,0
60,36,50,1,3,0,24.3872906,0,0,1,0,Email,0
23,-2,81,2,2,0,23.8120865,0,0,0,0,Email,0
29,3,41,1,3,0,24.99597997,0,0,1,1,Ph,0
35,10,NA,3,1,0,29.08002303,0,0,1,0,Email,0
53,27,31,2,3,104,5.044679278,0,0,0,1,Email,0
32,7,84,3,2,0,7.03174236,0,0,1,1,Email,0
38,14,NA,2,1,0,25.00742737,0,0,1,1,Email,0
44,18,NA,4,1,301,16.00407664,0,0,0,0,Ph,1
43,18,60,2,3,115,28.1731587,0,0,0,0,Email,0
54,30,121,2,3,0,13.91539985,1,0,0,0,Ph,1
52,25,43,3,2,165,12.86709442,0,1,1,1,Ph,0
31,7,38,1,2,182,23.92208018,0,1,1,1,Email,0
47,22,82,1,1,276,38.00376371,0,0,1,0,Ph,0
42,18,52,4,1,0,24.78895233,0,0,1,0,Email,0
57,33,43,3,1,168,18.76748556,0,0,0,1,Email,0
33,8,82,1,2,0,32.59070663,1,1,1,1,Email,0
35,10,161,1,1,0,52.60790457,1,0,1,0,Email,0
56,30,24,2,2,0,8.897706326,0,0,1,0,Ph,0
NA,NA,102,1,1,0,32.90155078,0,0,1,0,Ph,0
25,-1,53,3,2,0,30.65052454,0,0,0,0,Email,0
53,28,85,1,1,0,14.956295,0,0,0,0,Email,0
59,33,111,3,1,0,57.89758616,0,0,1,0,Email,0
56,32,90,2,1,0,3.977643588,0,0,1,1,Email,0
54,28,94,2,1,NA,14.21393018,NA,0,0,0,Email,0
48,23,63,4,3,0,46.563906,0,0,0,0,Email,0
55,30,153,2,2,0,36.70281628,1,1,1,0,Ph,1
33,7,39,2,3,NA,26.10227519,0,0,0,0,Email,0
NA,21,205,2,1,181,104.9897529,1,0,1,NA,Email,0
42,18,142,1,1,496,44.76722734,0,0,1,0,Ph,0
49,25,163,2,1,0,4.966029087,1,0,0,0,Email,0
42,17,113,3,1,0,12.6318319,1,0,1,0,Email,0
46,21,64,1,1,0,37.98930233,0,0,1,1,Ph,0
65,NA,20,3,3,0,1.987576271,0,0,0,1,Email,0
50,24,179,1,1,0,12.91937784,0,0,1,0,Email,0
54,24,91,2,NA,NA,58.98465107,0,0,1,0,Ph,0
42,18,NA,1,1,0,44.65892269,1,1,1,1,Email,1
57,33,NA,4,2,0,19.95092811,0,0,0,0,Email,0
61,35,38,2,1,0,4.016403115,0,0,0,0,Email,0
60,34,44,1,1,0,2.942811311,0,0,0,1,Ph,0
40,14,164,1,2,0,55.41139571,0,0,0,0,Ph,1
33,7,81,3,NA,0,19.69229688,0,0,NA,1,Email,0
37,13,95,2,2,83,22.25977317,0,0,0,0,Ph,0
NA,28,44,NA,NA,0,24.63364344,0,0,0,1,Email,0
33,7,88,3,1,0,19.9461606,0,0,1,1,Email,0
62,36,148,3,2,0,90.25005668,0,0,1,0,Email,1
62,37,169,3,2,184,66.56412225,0,1,1,1,Ph,1
63,37,NA,1,2,102,10.98760025,0,0,0,1,Email,0
55,25,92,1,3,158,38.79574289,0,0,0,1,Email,0
33,9,NA,3,2,0,32.51154548,0,0,1,0,Email,0
25,1,72,3,1,0,11.03292983,0,0,1,0,Email,0
55,31,63,3,1,0,33.83402543,0,0,1,0,Email,0
29,3,172,2,1,415,59.00102953,0,0,1,0,Email,0
45,21,183,2,1,0,18.00108202,0,0,1,1,Ph,0
60,34,40,NA,3,166,32.2911587,0,0,1,0,Email,0
44,18,68,4,1,0,37.96350422,1,0,0,1,Email,0
48,23,78,4,3,0,46.22962761,0,0,1,0,Email,0
57,32,68,2,1,184,49.73017109,0,0,0,0,Email,0
58,32,49,1,1,99,17.98822295,0,0,1,1,Ph,0
58,33,39,2,3,0,29.38133263,NA,0,1,0,Email,0
44,20,151,1,1,392,45.36359147,0,0,1,NA,Email,0
NA,28,159,2,1,461,5.979390377,0,0,1,0,Email,0
59,33,89,4,2,0,24.86460814,0,0,1,1,Email,0
63,37,NA,4,3,NA,21.96063727,0,NA,0,1,Ph,0
61,35,78,2,1,NA,25.98175325,0,0,1,1,Email,0
58,32,128,2,1,344,34.93533646,0,0,0,0,Email,0
44,20,81,4,1,228,11.10653831,0,0,0,1,Ph,0
53,29,50,4,3,152,2.004792971,0,0,1,0,Ph,0
63,39,NA,3,3,178,2.011578444,0,0,1,1,Ph,0
41,17,119,2,1,263,79.26689732,1,0,1,0,Ph,0
50,26,NA,3,2,0,24.13830128,0,0,1,0,Ph,0
51,25,29,NA,3,102,17.83074734,0,0,0,1,Ph,0
47,22,19,1,3,0,4.949188907,0,0,1,0,Ph,0
43,19,130,2,3,221,61.92743065,0,0,0,1,Ph,1
46,21,38,1,1,NA,31.16577498,0,0,1,0,Email,0
50,24,31,1,3,0,3.982713344,0,0,0,0,Email,0
33,9,14,4,2,105,8.937062814,0,0,1,0,Email,0
27,2,158,3,2,0,4.988439622,0,1,1,0,Ph,1
34,8,39,4,1,115,2.995858959,0,0,1,0,Email,0
34,9,141,2,3,0,63.96832135,0,0,0,1,Ph,1
28,2,33,NA,1,167,12.98855135,0,0,1,0,Email,0
29,5,92,2,1,0,6.932438584,0,0,1,0,Ph,0
52,26,78,3,2,0,39.48416826,0,0,0,0,Ph,0
47,22,42,3,2,0,35.35076256,0,0,NA,1,Ph,0
41,16,15,2,2,83,4.00439165,0,0,0,0,Ph,0
NA,32,48,1,2,0,37.49901195,0,0,1,0,Email,0
37,12,63,3,1,0,29.30546407,0,0,1,0,Ph,0
57,33,149,1,1,0,61.41643267,1,0,0,0,Ph,0
63,39,49,1,1,103,10.99954869,0,0,1,0,Email,0
60,35,125,2,1,NA,51.08759835,0,0,0,0,Email,0
50,25,58,1,2,0,15.84542241,0,0,1,0,Email,0
60,35,48,3,1,NA,19.18480468,0,0,1,0,Ph,0
54,30,75,2,3,0,41.15960216,NA,0,0,1,Email,0
28,4,114,NA,1,0,3.021614381,NA,0,1,0,Email,0
45,21,134,4,2,0,72.04032406,0,1,1,1,Email,1
28,2,111,4,3,0,29.46602704,0,0,1,0,Email,0
54,29,62,4,2,149,49.9954404,0,0,1,0,Ph,0
42,18,45,1,1,0,9.04476507,1,0,1,0,Email,0
30,4,113,2,1,0,2.965994157,0,0,1,0,Email,0
61,36,128,1,1,0,32.92047313,0,0,1,0,Ph,0
64,38,NA,4,3,0,74.7148717,0,0,1,0,Ph,1
38,13,81,1,3,206,52.09109116,1,0,1,NA,Email,0
39,14,75,1,2,297,2.004995721,0,0,0,1,Ph,0
54,29,21,4,3,0,1.994153646,0,0,0,0,Email,0
59,33,83,3,1,0,58.19366245,0,0,1,NA,Ph,0
39,15,121,1,1,368,46.10577904,1,0,1,0,Ph,0
63,33,40,4,3,0,20.72569247,0,0,1,0,Ph,0
31,5,101,1,3,170,38.49155133,NA,0,0,0,Ph,0
56,26,90,2,3,0,58.75759206,0,0,0,0,Email,0
47,20,68,1,2,0,34.13744361,0,0,1,1,Email,0
28,3,74,2,2,221,23.85344525,1,0,0,0,Email,0
32,8,74,4,2,257,1.99531826,0,0,0,NA,Email,0
54,30,51,NA,3,0,40.82956863,0,0,0,0,Email,0
29,5,149,1,1,NA,19.17178575,NA,0,1,0,Email,0
39,15,31,1,3,88,18.0204251,0,0,1,1,Email,0
26,0,85,2,3,0,19.93187325,0,0,0,0,Ph,0
29,-1,62,2,3,0,22.95127269,0,0,0,1,Email,0
NA,21,44,1,1,110,4.00361557,1,0,1,0,Ph,0
38,13,63,3,3,190,6.047442202,1,1,1,1,Email,0
55,31,23,2,1,0,3.976508657,0,0,1,1,Email,0
48,22,40,3,2,87,27.58497856,NA,0,1,0,Email,0
36,10,78,2,3,204,59.25523933,0,0,1,1,Email,0
39,13,40,3,3,129,12.02033132,0,0,1,0,Email,0
40,16,78,4,1,0,31.06676413,1,1,1,0,Email,0
26,0,129,3,2,0,9.10241205,0,0,0,0,Ph,1
55,29,71,3,2,0,3.936509846,0,0,0,1,Email,0
61,35,23,3,3,NA,4.010804892,0,NA,1,0,Email,0
57,33,15,2,1,0,4.050758784,0,0,1,0,Email,0
56,31,NA,1,1,138,15.79769881,0,NA,0,1,Email,0
31,5,23,3,1,95,12.89601776,0,0,0,0,Ph,0
61,31,19,1,3,0,18.94204879,0,0,1,0,Email,0
58,32,42,3,3,158,18.03940224,0,0,0,1,Email,0
43,18,113,2,1,325,4.971707285,1,0,0,0,Ph,0
29,5,34,4,2,0,4.933468434,0,NA,0,1,Ph,0
50,23,19,1,2,104,5.959899025,0,0,0,1,Email,0
49,25,43,1,2,0,20.00859941,0,0,1,1,Email,0
NA,18,179,3,1,0,15.02046209,1,1,1,0,Ph,1
58,32,44,3,3,0,28.21375369,0,0,0,0,Email,0
41,16,21,2,2,0,1.994847807,0,0,0,0,Ph,0
65,40,115,1,1,NA,32.26104873,0,0,0,1,Ph,0
52,27,NA,NA,2,0,49.58222586,0,0,0,1,Email,0
55,NA,91,2,1,0,36.89774232,0,0,0,0,Email,0
49,25,30,4,2,0,11.9982809,0,0,0,1,Email,0
52,22,55,3,3,0,17.98078243,0,0,1,0,Ph,0
56,31,48,2,3,NA,27.50501113,0,0,0,1,Email,0
30,4,23,4,2,121,3.963465288,0,0,0,NA,Email,0
36,10,21,3,2,0,1.99487915,0,0,0,0,Email,0
41,NA,55,2,1,NA,22.05103402,0,0,0,0,Email,0
42,15,21,3,2,0,12.97426512,0,0,1,0,Email,0
60,34,40,3,3,0,27.89838446,1,NA,1,0,Email,0
44,20,NA,4,1,0,4.013334767,0,0,0,1,Email,0
34,9,78,3,2,0,6.990752641,0,0,1,0,Email,0
NA,32,65,2,3,0,41.64840827,0,0,1,0,Ph,0
31,5,50,4,3,209,27.05293444,0,0,NA,0,Email,0
29,4,55,4,2,0,25.7666469,1,0,1,0,Email,0
31,5,111,2,1,0,2.988270455,NA,0,0,0,Ph,0
36,10,21,3,2,0,1.994958039,0,0,0,1,Email,0
42,16,65,3,3,256,6.029629872,0,0,1,0,Email,0
64,39,114,1,3,0,10.95997614,NA,0,1,0,Email,0
61,NA,54,3,3,179,12.08963224,0,0,1,0,Ph,0
35,11,75,2,2,0,22.26279208,0,0,1,0,Email,0
28,2,13,4,1,0,5.033137378,0,0,0,1,Ph,0
38,NA,54,2,3,218,6.946467555,0,0,0,0,Email,0
44,17,22,3,2,126,13.03486856,0,0,1,1,Email,0
45,20,198,2,1,0,37.41269219,0,0,1,1,Email,0
46,20,18,1,1,0,2.995795665,0,0,1,1,Email,0
57,32,74,4,1,0,9.03410618,0,NA,0,1,Email,0
40,14,61,4,3,0,2.977201242,0,0,1,0,Email,0
38,12,64,2,1,0,23.9499237,NA,NA,0,NA,Ph,0
39,14,10,2,2,0,4.032716472,1,0,0,1,Email,0
23,-2,82,2,2,0,23.76500898,1,0,0,1,Email,0
47,22,61,3,2,168,34.5197037,0,0,1,1,Email,0
32,7,83,2,1,148,32.01988335,1,0,1,0,Email,0
30,5,73,3,3,0,32.76451963,0,0,1,0,Ph,0
54,30,22,2,1,89,4.998688142,0,0,1,0,Email,0
25,0,91,2,2,321,24.43458316,0,0,0,0,Ph,0
60,34,65,3,3,94,28.01895398,1,1,0,1,Ph,0
61,36,13,3,1,0,6.058547498,0,0,1,0,Ph,0
36,11,103,1,1,255,60.23596911,0,NA,1,0,Ph,0
52,26,95,1,1,0,3.98211086,0,0,1,0,Email,0
33,7,31,4,1,0,12.94924546,0,0,1,1,Email,0
57,31,131,3,1,0,6.850838032,0,0,1,0,Ph,1
34,8,175,4,3,0,14.01593938,1,1,1,1,Ph,1
50,24,38,4,1,0,1.996907808,0,0,1,0,Email,0
43,18,104,3,1,0,13.08475262,0,0,1,0,Email,0
34,10,114,NA,3,0,42.80157934,0,0,0,0,Ph,1
26,1,38,4,2,0,22.11098781,0,0,1,0,Ph,0
26,0,30,NA,NA,0,15.91583001,0,0,1,1,Email,0
48,NA,19,2,3,106,2.013580526,0,0,0,0,Email,0
49,25,25,4,1,0,13.03634502,0,0,1,1,Email,0
47,22,124,4,3,0,65.30362556,0,0,0,0,Ph,1
43,19,NA,3,1,0,5.984290815,0,0,0,NA,Email,0
40,15,83,1,3,0,12.90806931,0,0,0,NA,Ph,0
31,5,18,4,2,0,4.04400016,0,0,0,1,Email,0
27,1,99,NA,3,149,38.73224038,0,0,0,1,Ph,1
NA,29,62,3,2,0,3.979847058,0,0,1,0,Ph,0
54,30,24,1,2,0,2.003622063,0,0,0,0,Email,0
23,-1,13,NA,1,84,12.8974517,0,0,NA,0,Ph,0
54,28,64,NA,3,0,11.01474411,1,0,1,0,Email,0
57,33,62,3,1,240,33.56421207,0,0,0,0,Email,0
41,15,158,1,2,0,62.60199114,1,1,0,1,Ph,1
28,4,88,1,1,0,70.43825137,0,0,1,0,Email,0
33,7,28,4,1,0,11.11543749,0,0,1,0,Email,0
51,27,52,2,NA,0,13.0873997,0,0,0,0,Email,0
28,4,82,NA,1,0,0.997340725,0,0,1,1,Email,0
63,37,140,2,1,97,89.0829705,0,0,0,1,Email,0
29,4,80,1,2,0,10.96914871,0,0,1,1,Ph,0
62,38,58,4,2,228,15.02060174,0,0,0,1,Ph,0
51,25,180,NA,1,0,22.11220443,0,0,1,0,Email,0
52,NA,55,1,2,227,19.83263838,0,0,0,0,Email,0
43,16,65,3,2,NA,34.02286517,0,0,0,0,Email,0
39,NA,62,3,2,0,29.90811605,0,0,0,0,Email,0
35,9,23,4,1,0,4.028132932,0,0,NA,0,Email,0
34,10,35,1,NA,0,22.09566596,0,0,1,0,Email,0
49,24,35,4,2,0,2.99510091,0,0,0,1,Ph,0
43,NA,74,4,1,0,5.030937918,0,NA,0,0,Email,0
48,24,14,NA,1,0,5.030867095,0,0,NA,0,Email,0
30,4,83,2,3,199,18.83207778,0,NA,0,1,Email,0
46,21,71,4,3,0,25.1345538,0,0,0,0,Email,0
43,17,53,2,1,130,8.897316313,1,0,1,0,Email,0
27,3,103,2,1,84,6.952876676,0,0,0,0,Email,0
39,15,109,1,1,0,21.88264783,0,0,1,0,Email,0
58,33,60,2,2,94,24.84062411,1,0,1,0,Email,0
44,17,12,3,2,0,7.901838354,0,0,1,0,Ph,0
39,15,141,2,1,NA,96.56168913,0,0,1,0,Email,0
35,10,128,1,1,0,50.30505041,0,0,1,0,Ph,0
41,16,98,3,1,296,12.73848982,0,0,0,0,Email,0
43,18,41,1,3,0,6.025812051,0,0,0,0,Email,0
55,25,90,2,3,0,59.64046321,0,0,0,1,Email,0
32,NA,31,1,1,0,3.972732999,0,0,0,0,Email,0
56,26,74,1,3,NA,39.45109479,0,0,0,0,Email,0
30,5,83,4,3,0,24.11370967,0,0,0,1,Ph,0
65,39,35,1,3,0,5.85742633,0,0,0,0,Email,0
31,7,140,1,1,0,52.15023082,0,0,0,1,Email,0
NA,15,65,3,3,0,5.999241374,0,0,0,0,Email,0
55,29,35,3,1,0,17.98888338,0,0,0,0,Email,0
37,7,73,4,3,0,23.6785789,0,0,1,1,Email,0
34,10,29,1,2,0,19.36560025,0,0,1,0,Email,0
34,9,55,4,2,147,26.13672532,0,0,0,1,Email,0
33,9,20,4,2,0,8.967774157,0,0,1,0,Email,0
48,23,70,1,2,0,36.93961899,0,0,0,0,Ph,0
28,3,81,4,NA,0,3.041744028,0,0,0,0,Email,0
30,4,25,2,1,0,3.995195072,1,0,1,0,Email,0
44,20,119,2,NA,239,94.18012122,0,0,1,0,Ph,0
61,35,49,4,2,185,21.64747202,0,0,0,0,Email,0
59,33,NA,NA,1,0,17.9816729,0,0,1,1,Email,0
33,7,80,2,3,0,19.07978772,0,0,1,1,Ph,0
56,32,84,1,1,0,56.70926763,0,0,NA,1,Ph,0
53,29,61,4,2,0,19.83634237,0,0,1,0,Ph,0
42,16,173,2,2,373,18.88735938,0,1,1,1,Ph,1
43,19,60,2,1,0,31.87888601,1,0,0,0,Email,0
35,NA,83,2,3,0,59.11235577,0,0,1,0,Email,0
61,35,59,1,NA,0,37.24606608,0,0,0,0,Email,0
39,9,32,3,3,116,26.22650811,0,0,1,0,Email,0
61,37,33,3,3,NA,1.966725723,0,0,1,0,Email,0
40,15,19,4,3,0,2.972988816,0,0,1,0,Ph,0
34,8,14,4,1,0,3.967324259,0,0,0,0,Ph,0
65,39,94,NA,1,120,52.61405867,0,1,1,1,Ph,1
40,16,154,2,1,325,78.25331566,0,0,1,0,Ph,0
NA,15,33,1,2,0,25.97211085,0,0,0,0,Ph,0
61,35,28,2,3,135,3.045991654,0,0,1,0,Email,0
40,16,44,NA,1,0,24.1899168,1,0,1,0,Ph,0
49,23,81,2,3,0,11.05536189,0,0,0,0,Email,0
43,NA,29,1,3,0,6.076536649,0,0,1,0,Email,0
45,21,58,3,3,0,4.02430774,1,0,1,0,Ph,0
52,28,38,4,2,0,12.15347212,0,0,0,1,Email,0
32,NA,82,3,1,0,18.94473458,0,0,1,1,Email,0
31,7,18,1,3,0,4.959644096,0,0,1,0,Ph,0
27,2,45,2,2,0,21.83069668,0,0,0,1,Ph,0
33,9,64,4,1,0,45.15651371,0,0,0,0,Email,0
65,40,48,3,1,0,30.96624847,0,0,0,1,Email,0
62,NA,24,1,3,0,3.969921192,1,0,1,0,Email,0
55,25,65,4,3,0,25.76764946,0,0,1,0,Email,0
46,20,NA,1,1,329,1.010708915,0,0,0,0,Ph,0
37,12,114,3,2,0,6.989805673,0,0,1,0,Email,0
60,35,39,2,NA,0,19.80916401,0,0,1,0,Ph,0
44,14,19,1,3,0,9.979426145,0,0,0,NA,Email,0
35,NA,22,3,2,0,1.968610578,0,1,1,1,Ph,0
52,28,49,4,NA,0,14.09652322,0,0,1,0,Email,0
30,4,40,1,NA,0,3.9711754,0,0,1,0,Ph,0
62,NA,63,1,1,118,19.95907686,0,0,1,0,Email,0
41,15,55,1,1,0,37.07191411,0,0,0,0,Ph,0
38,14,33,1,2,0,25.71696782,0,0,NA,0,Email,0
52,26,31,NA,3,NA,18.87010236,0,0,1,0,Email,0
48,24,24,4,1,0,3.046794389,0,0,1,0,Ph,0
47,22,81,4,3,NA,47.07354321,0,0,1,1,Email,0
41,17,81,1,NA,223,10.92247722,0,0,1,0,Email,0
NA,NA,113,2,1,0,42.89343773,0,0,1,1,Email,0
31,6,92,2,1,0,43.72229118,0,0,0,0,Email,0
50,25,81,1,1,0,14.93458301,0,0,0,0,Ph,0
36,11,101,3,3,0,14.92960531,NA,0,0,1,Ph,0
52,26,78,3,NA,0,38.54410009,0,0,0,1,Email,0
62,38,78,2,3,0,0.989942263,0,0,1,0,Ph,0
55,NA,35,1,2,118,19.03896574,0,0,0,1,Email,0
61,37,9,NA,3,0,3.99272835,0,0,1,0,Ph,0
34,7,82,4,2,0,25.59389892,0,0,1,1,Ph,0
34,9,41,1,3,NA,31.81143784,0,0,0,0,Email,0
59,35,84,1,3,NA,24.19671037,0,0,1,0,Email,0
